Zone-1,Zone-2,Zone-3,Zone -4,Zone-5,Zone-6,Zone-7
0.909824,1.62127,1.161454,1.235287,1.282919,1.178467,0.896567
0.73092,1.72852,0.93532,0.992539,1.040313,0.917653,0.7102
0.477254,0.844216,0.69937,0.741076,0.779726,0.593833,0.459841
0.368816,0.484987,0.460977,0.484986,0.513219,0.461771,0.352117
0.321746,0.39377,0.378176,0.395408,0.419629,0.406216,0.305954
0.687435,0.353816,0.341143,0.355313,0.377681,0.373816,0.278184
0.280607,0.340802,0.328315,0.342267,0.364532,0.361606,0.265661
1.61522,1.67922,0.318461,0.331761,0.353719,0.373785,0.281203
0.590886,1.13889,0.350318,0.364423,0.388318,0.447147,0.337455
0.538051,0.543279,0.504495,0.522159,0.568521,0.701299,0.520039
0.658047,0.742141,0.65532,0.677994,0.76899,0.822753,0.637857
1.20511,1.53877,0.586816,0.60311,0.686501,0.873201,0.69389
0.770568,0.541931,0.509286,0.519493,0.562288,0.931057,0.749971
1.63071,1.11545,0.638486,0.648188,0.683374,1.063632,0.880972
0.800416,0.612129,0.544552,0.554444,0.589422,0.936626,0.779504
0.793653,0.662441,0.531267,0.54094,0.575811,0.926526,0.772384
0.757893,1.10098,0.52135,0.531885,0.56715,0.885572,0.736633
0.738945,0.770142,0.527055,0.538188,0.573601,0.864405,0.718089
3.68678,3.40907,0.52715,0.538196,0.572633,0.862264,0.722056
3.61402,5.52469,0.630971,0.642427,0.672434,0.916193,0.787462
0.945288,1.7111,0.855405,0.86753,0.882141,1.078186,0.923938
0.900879,1.63056,0.933375,0.946369,0.926401,1.056676,0.883742
0.843721,1.49947,1.026835,1.048443,0.988309,1.047215,0.834019
0.864545,2.00082,1.187655,1.234436,1.175867,1.111394,0.858269
4.0018,4.85684,1.161454,1.235287,1.282919,1.150696,0.896567
1.87386,2.74308,0.93532,0.992539,1.040313,0.884585,0.7102
0.477254,1.38667,0.69937,0.741076,0.779726,0.571861,0.459841
0.368816,0.482965,0.460977,0.484986,0.513219,0.442728,0.352117
0.716469,0.394739,0.379118,0.396382,0.420619,0.391373,0.306758
0.294335,0.354769,0.342069,0.356271,0.378655,0.361967,0.278948
0.281396,0.34173,0.329215,0.343199,0.365479,0.353359,0.266401
0.296899,0.331264,0.319305,0.332634,0.354605,0.372606,0.281505
0.351898,0.364237,0.350332,0.36418,0.387586,0.448502,0.335897
0.533475,0.52616,0.492418,0.505976,0.545129,0.691474,0.515436
0.652194,1.10082,0.61834,0.629073,0.69919,0.815025,0.631978
0.705004,0.613795,0.552961,0.559688,0.620142,0.858313,0.684391
1.17938,0.609045,0.497568,0.505193,0.537248,0.903287,0.737053
1.18438,1.72488,0.51266,0.521148,0.547978,0.930996,0.749757
0.788026,0.74447,0.537448,0.54618,0.572899,0.935843,0.767123
0.781537,0.761115,0.524176,0.532689,0.559303,0.912512,0.760273
0.745779,0.818837,0.514295,0.523669,0.550683,0.868936,0.724524
0.726871,0.900651,0.520087,0.53003,0.55725,0.849335,0.706002
1.25348,1.92895,0.519722,0.529392,0.556032,0.85561,0.709738
0.797108,1.26057,0.621637,0.630867,0.654926,0.924104,0.774302
0.932137,1.84609,0.838115,0.845047,0.859144,1.091539,0.906583
0.882769,1.75468,0.895899,0.896189,0.884304,1.038912,0.853671
0.81531,2.04942,0.962038,0.958648,0.907563,0.996775,0.781873
2.60079,4.00208,1.113636,1.147303,1.053481,1.031574,0.787759
0.870591,1.71562,1.162041,1.217326,1.218365,1.115127,0.835134
0.717797,1.42759,0.936848,0.994118,1.041917,0.904816,0.694702
0.478206,1.11096,0.700651,0.742401,0.781072,0.592105,0.460735
0.369721,0.775394,0.461992,0.486036,0.514286,0.458533,0.352967
0.322602,0.553372,0.379118,0.396382,0.420619,0.403588,0.306758
0.294335,0.386206,0.342069,0.356271,0.378655,0.372842,0.278948
0.281396,0.34173,0.329215,0.343199,0.365479,0.36226,0.266401
0.296899,0.331264,0.319305,0.332634,0.354605,0.379418,0.281505
0.351898,0.364237,0.350332,0.36418,0.387586,0.451372,0.335897
0.927455,0.52616,0.492418,0.505976,0.545129,0.690197,0.515436
0.652194,1.21589,0.61834,0.629073,0.69919,0.81287,0.631978
0.705004,0.649612,0.552961,0.559688,0.620142,0.860885,0.684391
0.757637,1.14238,0.497568,0.505193,0.537248,0.910857,0.737053
0.770311,0.854111,0.51266,0.521148,0.547978,0.929542,0.749757
1.28752,1.63723,0.537448,0.54618,0.572899,0.932759,0.767123
0.781537,0.887546,0.524176,0.532689,0.559303,0.919456,0.760273
0.745779,0.914262,0.514295,0.523669,0.550683,0.88133,0.724524
0.726871,0.975026,0.520087,0.53003,0.55725,0.85231,0.706002
0.731451,1.02534,0.519722,0.529392,0.556032,0.860092,0.709738
1.2033,1.22532,0.621637,0.630867,0.654926,0.930862,0.774302
2.52941,2.76011,1.369497,1.376429,1.390526,1.606877,1.437965
1.13791,2.33185,0.997367,0.997657,0.985772,1.132468,0.955139
0.81531,1.56676,0.962038,0.958648,0.907563,0.993885,0.781873
1.53773,2.15906,1.203003,1.215514,1.142848,1.1312,0.877126
1.95325,3.07383,1.162041,1.217326,1.218365,1.10612,0.835134
1.64855,2.20411,1.060405,1.117675,1.165474,1.027458,0.818259
0.498811,1.10524,0.721256,0.763006,0.801677,0.616946,0.48134
0.369721,0.683094,0.461992,0.486036,0.514286,0.463145,0.352967
0.322602,0.434069,0.379118,0.396382,0.420619,0.40694,0.306758
0.294335,0.354769,0.342069,0.356271,0.378655,0.373325,0.278948
0.281396,0.34173,0.329215,0.343199,0.365479,0.362792,0.266401
0.296899,0.331264,0.319305,0.332634,0.354605,0.381821,0.281505
1.15943,0.932842,0.419681,0.433529,0.456935,0.525968,0.405246
0.533475,0.52616,0.492418,0.505976,0.545129,0.700537,0.515436
2.36451,3.29558,0.61834,0.64329,0.69919,0.809799,0.631978
0.705004,0.613795,0.552961,0.559688,0.620142,0.872748,0.684391
0.757637,0.522718,0.497568,0.505193,0.537248,0.927041,0.737053
2.41907,2.35647,0.584895,0.593383,0.620213,1.004976,0.821992
0.788026,0.776986,0.537448,0.54618,0.572899,0.934067,0.767123
0.781537,0.792787,0.524176,0.532689,0.559303,0.915114,0.760273
0.745779,0.830991,0.514295,0.523669,0.550683,0.877247,0.724524
1.24357,2.03415,0.520087,0.53003,0.55725,0.850564,0.706002
1.85638,1.40229,0.692915,0.702585,0.729225,1.028984,0.882931
0.931456,1.43958,0.621637,0.630867,0.654926,0.919898,0.774302
1.12605,2.28551,0.838115,0.845047,0.859144,1.066497,0.906583
1.50866,1.68075,0.895899,0.896189,0.884304,1.028564,0.853671
0.82941,1.55382,0.962038,0.958648,0.907563,0.990598,0.781873
4.32584,4.53269,2.21249,2.225001,2.152335,2.127321,1.886613
0.873019,1.72266,1.162041,1.217326,1.218365,1.115805,0.835134
0.717797,1.42271,0.936848,0.994118,1.041917,0.904251,0.694702
0.478206,1.45214,0.700651,0.742401,0.781072,0.598885,0.460735
1.12205,0.751554,0.531188,0.555232,0.583482,0.539803,0.422163
0.32629,0.475927,0.382807,0.400071,0.424308,0.42509,0.310447
0.296794,0.35997,0.344528,0.35873,0.381114,0.394217,0.281407
0.282626,0.34296,0.330445,0.344429,0.366709,0.383794,0.267631
0.299358,0.333723,0.321764,0.335093,0.357064,0.406767,0.283964
0.355586,0.761485,0.354021,0.367869,0.391275,0.486757,0.339586
0.543311,0.535996,0.502254,0.515812,0.554965,0.756364,0.525272
2.80703,3.30518,0.638011,0.648744,0.718861,0.847892,0.651649
0.734512,0.643303,0.582469,0.589196,0.64965,0.904483,0.713899
1.19318,1.12589,0.539371,0.546996,0.579051,0.959849,0.778856
0.818261,0.808509,0.56061,0.569098,0.595928,0.986616,0.797707
3.10767,4.12864,0.587242,0.595974,0.622693,0.961142,0.816917
0.827028,0.908608,0.569667,0.57818,0.604794,0.958107,0.805764
2.64693,3.31215,0.555483,0.597005,0.591871,0.899673,0.765712
0.810292,0.988027,0.555128,0.565071,0.592291,0.881908,0.741043
0.885381,1.05154,0.557221,0.566891,0.593531,0.887649,0.747237
1.00245,1.30354,0.655448,0.664678,0.688737,0.948362,0.808113
1.24658,2.4076,0.871312,0.878244,0.892341,1.091935,0.93978
1.56135,1.80913,0.927251,0.927541,0.915656,1.049905,0.885023
0.961267,1.64722,0.99339,0.99,0.938915,1.012974,0.813225
0.858274,2.28961,1.145603,1.158114,1.085448,1.067315,0.819726
0.903787,1.75936,1.195237,1.250522,1.251561,1.147462,0.86833
0.744846,1.46684,0.963897,1.021167,1.068966,0.929476,0.721751
0.886725,1.66068,0.715405,0.757155,0.795826,0.60857,0.475489
0.375869,0.78688,0.468139,0.492183,0.520433,0.46977,0.359114
0.32629,0.605227,0.382807,0.400071,0.424308,0.417589,0.310447
0.296794,0.478546,0.344528,0.35873,0.381114,0.39353,0.281407
0.282626,0.36905,0.330445,0.344429,0.366709,0.385269,0.267631
0.693228,0.333723,0.321764,0.335093,0.357064,0.408201,0.283964
0.355586,0.367926,0.354021,0.367869,0.391275,0.486817,0.339586
0.543311,0.929528,0.502254,0.515812,0.554965,0.759634,0.525272
1.0823,1.36364,0.638011,0.648744,0.718861,0.856332,0.651649
0.773829,1.06388,0.582469,0.589196,0.64965,0.896756,0.713899
2.79748,3.81229,0.539371,0.546996,0.579051,0.930937,0.778856
1.75334,2.16494,0.56061,0.569098,0.595928,0.95356,0.797707
1.91937,1.79894,0.587242,0.657602,0.627381,0.961535,0.816917
2.03497,3.24888,0.569667,0.583997,0.607097,0.934114,0.805764
0.819619,0.981087,0.555483,0.564857,0.591871,0.896404,0.765712
0.872103,1.47619,0.555128,0.565071,0.592291,0.865209,0.741043
0.926037,1.10043,0.557221,0.566891,0.593531,0.873741,0.747237
1.56346,1.48472,0.655448,0.664678,0.688737,0.931168,0.808113
1.42099,2.14516,0.871312,0.878244,0.892341,1.070554,0.93978
1.32904,1.73442,0.927251,0.927541,0.915656,1.035004,0.885023
1.51872,1.71243,1.068969,1.065579,1.014494,1.07206,0.888804
4.27468,4.20736,1.798182,1.810693,1.738027,1.696786,1.472305
2.56938,2.51681,1.417097,1.472382,1.473421,1.343138,1.09019
0.744846,1.48853,0.963897,1.021167,1.068966,0.910663,0.721751
0.49296,1.75517,0.715405,0.757155,0.795826,0.590183,0.475489
0.375869,0.63846,0.468139,0.492183,0.520433,0.451511,0.359114
0.322602,0.39611,0.379118,0.396382,0.420619,0.396915,0.306758
0.294335,0.354769,0.342069,0.356271,0.378655,0.369341,0.278948
0.675221,0.34173,0.329215,0.343199,0.365479,0.363194,0.266401
0.296899,0.331264,0.319305,0.332634,0.354605,0.381941,0.281505
0.351898,0.364237,0.350332,0.36418,0.387586,0.458525,0.335897
0.533475,1.07498,0.492418,0.505976,0.545129,0.712528,0.515436
0.652194,0.690523,0.61834,0.629073,0.69919,0.814487,0.631978
0.705004,0.613795,0.552961,0.559688,0.620142,0.850861,0.684391
1.35261,0.565282,0.540132,0.547757,0.579812,0.933613,0.779617
0.782919,0.531422,0.51266,0.521148,0.547978,0.897856,0.749757
6.66699,5.58201,0.537448,0.765349,0.698267,0.888099,0.767123
0.984874,2.41804,0.575269,0.583782,0.610396,0.92911,0.811366
1.42396,1.09744,0.514295,0.523669,0.550683,0.841457,0.724524
0.966859,1.11434,0.520087,0.53003,0.55725,0.822186,0.706002
1.01264,0.912404,0.519722,0.529392,0.556032,0.82769,0.709738
2.02129,1.73434,0.716877,0.726107,0.750166,0.990676,0.869542
1.53255,1.60457,0.838115,0.845047,0.859144,1.037294,0.906583
1.48167,2.39233,0.895899,0.896189,0.884304,1.003627,0.853671
2.70978,3.31744,0.962038,1.0554,1.011742,0.965129,0.781873
3.83777,5.20269,1.113636,1.135823,1.063615,1.01224,0.787759
1.03131,1.58053,1.162041,1.217326,1.218365,1.082618,0.835134
2.28162,2.7498,0.936848,0.994118,1.041917,0.867456,0.694702
0.962539,2.0146,0.700651,0.742401,0.781072,0.552341,0.460735
0.371382,0.486822,0.461992,0.486036,0.514286,0.426916,0.352967
0.322602,0.394739,0.379118,0.396382,0.420619,0.381448,0.306758
0.294335,0.354769,0.342069,0.356271,0.378655,0.357,0.278948
0.281396,0.34173,0.329215,0.343199,0.365479,0.352085,0.266401
0.296899,0.331264,0.319305,0.332634,0.354605,0.373784,0.281505
0.351898,0.364237,0.350332,0.36418,0.387586,0.453113,0.335897
0.533475,0.919789,0.492418,0.505976,0.545129,0.713858,0.515436
1.04591,0.690523,0.61834,0.629073,0.69919,0.811701,0.631978
0.705004,0.613795,0.552961,0.559688,0.620142,0.847367,0.684391
0.757637,0.522718,0.497568,0.505193,0.537248,0.888938,0.737053
0.777651,0.540362,0.51266,0.521148,0.547978,0.896431,0.749757
0.883111,1.1272,0.537448,0.54618,0.572899,0.906305,0.767123
0.916989,0.735927,0.524176,0.532689,0.559303,0.887422,0.760273
0.964895,0.781856,0.514295,0.523669,0.550683,0.847814,0.724524
0.812765,0.842089,0.520087,0.53003,0.55725,0.827,0.706002
0.769528,0.915928,0.519722,0.529392,0.556032,0.830401,0.709738
1.23509,1.13282,0.621637,0.630867,0.654926,0.895514,0.774302
1.03811,2.057,0.838115,0.845047,0.859144,1.037809,0.906583
1.01283,1.49093,0.895899,0.896189,0.884304,1.003867,0.853671
0.925874,1.43079,0.962038,0.958648,0.907563,0.966237,0.781873
1.35057,2.59344,1.113636,1.126147,1.053481,1.01745,0.787759
0.915629,1.55886,1.162041,1.217326,1.218365,1.096448,0.835134
0.71929,1.17827,0.936848,0.994118,1.041917,0.887596,0.694702
0.752862,0.757027,0.700651,0.742401,0.781072,0.577788,0.460735
0.514743,0.48401,0.461992,0.486036,0.514286,0.447368,0.352967
0.322602,0.394739,0.379118,0.396382,0.420619,0.399313,0.306758
0.294335,0.354769,0.342069,0.356271,0.378655,0.371791,0.278948
0.281396,0.735268,0.329215,0.343199,0.365479,0.36582,0.266401
0.296899,0.331264,0.319305,0.332634,0.354605,0.387398,0.281505
0.351898,0.364237,0.350332,0.36418,0.387586,0.463566,0.335897
0.533475,0.52616,0.492418,0.505976,0.545129,0.716529,0.515436
1.09683,1.20626,0.61834,0.629073,0.69919,0.8276,0.631978
1.28832,1.34498,0.594325,0.601052,0.661506,0.887308,0.725755
0.757637,0.703223,0.497568,0.505193,0.537248,0.888811,0.737053
1.21438,1.28505,0.51266,0.521148,0.547978,0.894151,0.749757
1.42908,1.47282,0.601409,0.610141,0.63686,0.962695,0.831084
1.39377,1.99664,0.524176,0.532689,0.559303,0.884911,0.760273
0.851981,0.796694,0.514295,0.523669,0.550683,0.846468,0.724524
0.887617,0.89322,0.520087,0.53003,0.55725,0.822504,0.706002
1.03508,1.4089,0.519722,0.529392,0.556032,0.82769,0.709738
1.13033,1.13574,0.621637,0.630867,0.654926,0.895436,0.774302
1.87114,1.58158,0.838115,0.845047,0.859144,1.037294,0.906583
1.4459,2.30904,0.895899,0.896189,0.884304,1.003627,0.853671
1.39272,1.69348,0.962038,0.958648,0.907563,0.965129,0.781873
0.963183,1.56555,1.113636,1.126147,1.053481,1.01224,0.787759
0.893347,1.63876,1.162041,1.217326,1.218365,1.082618,0.835134
0.717797,1.35729,0.936848,0.994118,1.041917,0.867456,0.694702
0.478206,1.49707,0.700651,0.742401,0.781072,0.548328,0.460735
0.369721,0.624011,0.461992,0.486036,0.514286,0.414922,0.352967
0.71635,0.407487,0.379118,0.396382,0.420619,0.362619,0.306758
0.294335,0.354769,0.342069,0.356271,0.378655,0.332978,0.278948
0.281396,0.34173,0.329215,0.343199,0.365479,0.323342,0.266401
4.90036,4.26523,0.319305,0.605155,0.412958,0.327937,0.281505
2.84339,4.00857,0.350332,0.404788,0.387586,0.395018,0.335897
1.06991,1.04408,0.492418,0.505976,0.545129,0.639318,0.515436
4.54731,5.23515,0.61834,0.674886,0.69919,0.75905,0.631978
0.705004,0.986029,0.552961,0.559688,0.620142,0.812895,0.684391
0.757637,0.522718,0.497568,0.505193,0.537248,0.862711,0.737053
0.770311,1.07244,0.51266,0.521148,0.547978,0.872658,0.749757
1.41606,1.10955,0.537448,0.54618,0.572899,0.886915,0.767123
0.781537,1.2206,0.524176,0.532689,0.559303,0.878017,0.760273
0.745779,0.79195,0.514295,0.523669,0.550683,0.841457,0.724524
0.726871,0.861021,0.520087,0.53003,0.55725,0.822186,0.706002
0.731451,1.36331,0.519722,0.529392,0.556032,0.82769,0.709738
2.43784,2.22503,1.12287,1.133461,1.156159,1.396669,1.275535
5.40173,5.86739,0.838115,1.783597,0.88952,1.037294,0.906583
4.46456,5.92622,0.895899,1.319438,0.888462,1.003627,0.861171
0.825804,1.48129,0.972532,1.060378,0.918057,0.975623,0.792367
0.825108,1.56604,1.113636,1.214628,1.053481,1.01224,0.787759
1.27346,2.1641,1.162041,1.326354,1.218365,1.082618,0.835134
0.717797,1.31901,0.936848,1.068138,1.041917,0.867456,0.694702
0.478206,0.895087,0.700651,0.782571,0.781072,0.548328,0.460735
0.369721,0.528879,0.461992,0.488307,0.514286,0.41086,0.352967
0.322602,0.400813,0.379118,0.396382,0.420619,0.351797,0.306758
0.294335,0.354769,0.342069,0.356271,0.378655,0.317558,0.278948
0.281396,0.34173,0.329215,0.343199,0.365479,0.304302,0.266401
0.296899,0.331264,0.319305,0.332634,0.354605,0.320662,0.281505
0.351898,0.757728,0.350332,0.36418,0.387586,0.395018,0.335897
0.995416,0.52616,0.492418,0.505976,0.545129,0.619494,0.515436
2.48864,2.23899,1.203048,1.213781,1.283898,1.343758,1.216686
0.705004,0.613795,0.552961,0.559688,0.620142,0.812643,0.684391
0.757637,0.543226,0.497568,0.505193,0.537248,0.862711,0.737053
1.54985,1.30959,0.632412,0.6409,0.66773,0.99241,0.869509
0.788026,0.805256,0.537448,0.54618,0.572899,0.886915,0.767123
2.01211,2.42256,0.524176,0.748536,0.559303,0.878017,0.760273
0.745779,0.857033,0.514295,0.602646,0.550683,0.841457,0.724524
0.726871,0.906314,0.520087,0.659733,0.55725,0.822186,0.706002
0.731451,0.982884,0.519722,0.702659,0.556032,0.82769,0.709738
0.797108,1.24878,0.621637,0.834407,0.654926,0.895436,0.774302
1.36229,2.93621,0.838115,1.208364,0.859144,1.037294,0.906583
1.27646,1.75249,0.895899,1.163772,0.884304,1.003627,0.853671
0.81531,1.57965,0.962038,1.180046,0.907563,0.965129,0.781873
0.825108,2.30552,1.113636,1.372493,1.053481,1.01224,0.787759
1.26493,1.69621,1.162041,1.435122,1.218365,1.082618,0.835134
0.717797,1.37834,0.936848,1.186907,1.041917,0.867456,0.694702
0.478206,1.33972,0.700651,0.896453,0.781072,0.548328,0.460735
0.369721,0.51125,0.461992,0.597141,0.514286,0.41086,0.352967
0.32629,0.398428,0.382807,0.478798,0.424308,0.355486,0.310447
0.296794,0.357228,0.344528,0.380369,0.381114,0.320017,0.281407
0.282626,0.34296,0.330445,0.344429,0.366709,0.305532,0.267631
0.299358,0.333723,0.321764,0.335093,0.357064,0.323121,0.283964
0.355586,0.367926,0.354021,0.367869,0.391275,0.398707,0.339586
1.13378,1.05876,0.502254,0.515812,0.554965,0.62933,0.525272
0.672992,1.04255,0.638011,0.648744,0.718861,0.778721,0.651649
0.734512,0.643303,0.582469,0.593333,0.64965,0.842151,0.713899
1.21285,1.13093,0.539371,0.603009,0.579051,0.904514,0.778856
1.79946,1.84268,0.56061,0.858339,0.595928,0.920608,0.797707
4.48897,5.63895,0.587242,1.28044,0.622693,0.936709,0.816917
0.827028,0.983528,0.569667,0.699696,0.604794,0.923508,0.805764
0.786967,0.896593,0.555483,0.729479,0.591871,0.882645,0.765712
0.761912,0.943751,0.555128,0.758362,0.592291,0.857227,0.741043
0.76895,1.02554,0.557221,0.798717,0.593531,0.865189,0.747237
0.830919,1.20653,0.655448,0.962565,0.688737,0.929247,0.808113
1.71594,2.09661,0.945103,1.45802,0.966132,1.144282,1.013571
0.914121,1.55092,0.927251,1.316675,0.915656,1.034979,0.885023
0.846662,1.48946,0.99339,1.329251,0.938915,0.996481,0.813225
0.857074,1.58598,1.145603,1.478297,1.085448,1.044207,0.819726
0.903787,1.62691,1.195237,1.551302,1.251561,1.115814,0.86833
0.744846,1.23324,0.963897,1.255794,1.068966,0.894505,0.762956
2.62825,4.14107,0.715405,1.112612,0.795826,0.650451,0.559601
0.375869,0.490157,0.468139,0.501792,0.520433,0.625337,0.492635
0.32629,0.398428,0.382807,0.400071,0.424308,0.563063,0.427304
0.296794,0.357228,0.344528,0.35873,0.381114,0.579937,0.383726
0.282626,0.34296,0.330445,0.344429,0.366709,0.624339,0.301975
1.3904,1.66476,0.321764,0.372346,0.357064,0.536445,0.479261
0.355586,0.367926,0.354021,0.367869,0.391275,0.419571,0.357359
0.999609,1.04653,0.502254,0.515812,0.554965,0.679201,0.525272
0.671866,1.16892,0.638011,0.648744,0.718861,0.810734,0.651649
0.734512,0.643303,0.582469,0.589196,0.64965,0.866166,0.713899
2.53675,1.52452,0.804919,0.812544,0.844599,1.187089,1.044404
1.90658,2.12928,0.685903,0.710841,0.721221,1.066521,1.036363
1.29221,0.857793,0.587242,0.636534,0.622693,0.945763,0.899107
0.827028,0.58816,0.569667,0.661462,0.604794,0.929997,0.883724
0.786967,0.574698,0.555483,0.675011,0.591871,0.885427,0.808287
0.761912,0.607449,0.555128,0.698668,0.592291,0.857268,0.840742
0.76895,0.679225,0.557221,0.749505,0.593531,0.865189,0.747237
0.841173,1.27421,0.655448,0.907453,0.688737,0.929247,0.808113
1.39565,1.48164,0.871312,1.171813,0.892341,1.070491,0.93978
1.22235,1.53076,0.927251,1.189413,0.915656,1.034979,0.885023
0.872987,1.70169,0.99339,1.192136,0.938915,0.996481,0.813225
2.32733,2.59576,1.145603,1.411627,1.086135,1.044207,0.819726
2.43472,3.2417,1.195237,1.676303,1.296161,1.115814,0.86833
0.744846,1.01717,0.963897,1.218753,1.068966,0.897184,1.002582
0.49296,0.754081,0.715405,0.90701,0.795826,0.577122,0.726175
0.375869,0.490157,0.468139,0.599887,0.520433,0.437251,0.859495
0.322602,0.394739,0.379118,0.459022,0.420619,0.383037,0.656363
0.294335,0.751556,0.342069,0.3883,0.378655,0.354263,0.713096
0.281396,0.34173,0.329215,0.347123,0.365479,0.347657,0.329867
0.296899,0.331264,0.319305,0.332634,0.354605,0.370947,0.350839
0.909723,0.902874,0.350332,0.36418,0.387586,0.443871,0.423763
0.533475,0.52616,0.492418,0.505976,0.545129,0.69591,0.515436
1.33515,1.99154,0.61834,0.629073,0.69919,0.793332,0.833738
